#Distance(Å)	RDF_tot
5.825000000000000178e+00	1.253484022861800939e+00
5.834999999999999964e+00	1.182778890377570891e+00
5.844999999999999751e+00	1.107840261849674768e+00
5.855000000000000426e+00	1.030605896976128255e+00
5.865000000000000213e+00	9.529709916040413065e-01
5.875000000000000000e+00	8.770340865042046685e-01
5.884999999999999787e+00	8.046167623678146530e-01
5.894999999999999574e+00	7.374456135969351678e-01
5.905000000000000249e+00	6.769377265974894087e-01
5.915000000000000036e+00	6.239478862629852518e-01
5.924999999999999822e+00	5.791395452994051452e-01
5.934999999999999609e+00	5.426631048334636942e-01
5.945000000000000284e+00	5.143308437458737892e-01
5.955000000000000071e+00	4.938191886329846847e-01
5.964999999999999858e+00	4.805838404727195146e-01
5.974999999999999645e+00	4.740373285539034587e-01
5.985000000000000320e+00	4.736139282990526889e-01
5.995000000000000107e+00	4.787921679721111046e-01
6.004999999999999893e+00	4.889918374119797684e-01
6.014999999999999680e+00	5.036099646326372969e-01
6.025000000000000355e+00	5.224134712373540435e-01
6.035000000000000142e+00	5.449883096164044316e-01
6.044999999999999929e+00	5.710550548812975968e-01
6.054999999999999716e+00	6.003757774726670160e-01
6.065000000000000391e+00	6.327188931602807376e-01
6.075000000000000178e+00	6.679515530398490997e-01
6.084999999999999964e+00	7.058377508135622591e-01
6.094999999999999751e+00	7.462844826089072292e-01
6.105000000000000426e+00	7.887814264678640885e-01
6.115000000000000213e+00	8.331594079953545950e-01
6.125000000000000000e+00	8.787260388529722910e-01
6.134999999999999787e+00	9.250409010374007757e-01
6.145000000000000462e+00	9.711983730758939615e-01
6.155000000000000249e+00	1.016203506869613804e+00
6.165000000000000036e+00	1.058976117835393138e+00
6.174999999999999822e+00	1.098363200831890651e+00
6.184999999999999609e+00	1.133209120046193341e+00
6.195000000000000284e+00	1.162436531473726165e+00
6.205000000000000071e+00	1.185129536413040752e+00
6.214999999999999858e+00	1.200609541686974424e+00
6.224999999999999645e+00	1.208527039425352223e+00
6.235000000000000320e+00	1.208853996848860080e+00
6.245000000000000107e+00	1.201816817339294463e+00
6.254999999999999893e+00	1.188102095435398464e+00
6.264999999999999680e+00	1.168504486485338223e+00
6.275000000000000355e+00	1.144228497693111191e+00
6.285000000000000142e+00	1.116439346127841903e+00
6.294999999999999929e+00	1.086231673423548649e+00
6.304999999999999716e+00	1.054800005208678337e+00
6.315000000000000391e+00	1.022988606375337284e+00
6.325000000000000178e+00	9.915520132901516348e-01
6.334999999999999964e+00	9.609707700241618689e-01
6.344999999999999751e+00	9.314995943820441049e-01
6.355000000000000426e+00	9.032715577739132140e-01
6.365000000000000213e+00	8.761574302187166152e-01
6.375000000000000000e+00	8.500736940461735003e-01
6.384999999999999787e+00	8.250980457020777870e-01
6.395000000000000462e+00	8.012817693768531369e-01
6.405000000000000249e+00	7.788234937345506204e-01
6.415000000000000036e+00	7.582402830878701705e-01
6.424999999999999822e+00	7.401680443669172993e-01
6.434999999999999609e+00	7.252456339411217368e-01
6.445000000000000284e+00	7.143000133009401731e-01
6.455000000000000071e+00	7.079832771344310993e-01
6.464999999999999858e+00	7.068116104366269914e-01
6.474999999999999645e+00	7.110423217395792639e-01
6.485000000000000320e+00	7.205675640235574830e-01
6.495000000000000107e+00	7.351328505182318507e-01
6.504999999999999893e+00	7.538357909131354617e-01
6.514999999999999680e+00	7.756353746825406237e-01
6.525000000000000355e+00	7.993935315185565216e-01
6.535000000000000142e+00	8.236619083520367868e-01
6.544999999999999929e+00	8.472352026318579199e-01
6.554999999999999716e+00	8.688671700524829289e-01
6.565000000000000391e+00	8.875480622796271257e-01
6.575000000000000178e+00	9.026430926758945983e-01
6.584999999999999964e+00	9.137845014172876201e-01
6.594999999999999751e+00	9.208255877461931638e-01
6.605000000000000426e+00	9.241245779250168990e-01
6.615000000000000213e+00	9.240960582401254175e-01
6.625000000000000000e+00	9.214796909534898051e-01
6.634999999999999787e+00	9.169709185135875851e-01
6.645000000000000462e+00	9.113396668484881058e-01
6.655000000000000249e+00	9.053054644733099510e-01
6.665000000000000036e+00	8.994903281195361089e-01
6.674999999999999822e+00	8.943916328820211703e-01
6.684999999999999609e+00	8.903750941764658755e-01
6.695000000000000284e+00	8.876849355439878630e-01
6.705000000000000071e+00	8.863872532909300439e-01
6.714999999999999858e+00	8.867251151729196312e-01
6.724999999999999645e+00	8.886428735607643237e-01
6.735000000000000320e+00	8.921596642393603283e-01
6.745000000000000107e+00	8.972193091961540024e-01
6.754999999999999893e+00	9.037024229413619381e-01
6.764999999999999680e+00	9.115269167428482477e-01
6.775000000000000355e+00	9.204397247865672149e-01
6.785000000000000142e+00	9.300443836015841459e-01
6.794999999999999929e+00	9.398248980128944829e-01
6.804999999999999716e+00	9.490834493127752181e-01
6.815000000000000391e+00	9.569733289168165236e-01
6.825000000000000178e+00	9.625434906622333253e-01
6.834999999999999964e+00	9.647909560391062511e-01
6.844999999999999751e+00	9.627990288844482381e-01
6.855000000000000426e+00	9.558662805098007142e-01
6.865000000000000213e+00	9.434696201321252085e-01
6.875000000000000000e+00	9.254358741604264971e-01
6.884999999999999787e+00	9.020265249608184766e-01
6.895000000000000462e+00	8.740434931261655827e-01
6.905000000000000249e+00	8.424306039581100913e-01
6.915000000000000036e+00	8.086862418113694995e-01
6.924999999999999822e+00	7.743874445859573186e-01
6.934999999999999609e+00	7.412334301114830160e-01
6.945000000000000284e+00	7.107774924549521423e-01
6.955000000000000071e+00	6.844520954236293919e-01
6.964999999999999858e+00	6.633049257236163232e-01
6.974999999999999645e+00	6.481241185786927872e-01
6.985000000000000320e+00	6.391635668572525075e-01
6.995000000000000107e+00	6.363405244100136526e-01
7.004999999999999893e+00	6.392900776592644885e-01
7.014999999999999680e+00	6.476237759314886766e-01
7.025000000000000355e+00	6.605846195197879744e-01
7.035000000000000142e+00	6.776805599094541943e-01
7.044999999999999929e+00	6.986641131244731850e-01
7.054999999999999716e+00	7.232596096549781528e-01
7.065000000000000391e+00	7.516869287385732346e-01
7.075000000000000178e+00	7.840526495403197238e-01
7.084999999999999964e+00	8.206929630761988781e-01
7.094999999999999751e+00	8.618556502728735857e-01
7.105000000000000426e+00	9.075566104590642169e-01
7.115000000000000213e+00	9.577568522394267481e-01
7.125000000000000000e+00	1.011508173905244723e+00
7.134999999999999787e+00	1.067813567929634111e+00
7.145000000000000462e+00	1.125033408329369156e+00
7.155000000000000249e+00	1.181240227851209967e+00
7.165000000000000036e+00	1.234482259188444120e+00
7.174999999999999822e+00	1.282410222037776215e+00
7.184999999999999609e+00	1.323071538752680132e+00
7.195000000000000284e+00	1.354915885075210547e+00
7.205000000000000071e+00	1.376938798719048007e+00
7.214999999999999858e+00	1.388627332733116004e+00
7.224999999999999645e+00	1.390303147893403590e+00
7.235000000000000320e+00	1.382872825031801645e+00
7.245000000000000107e+00	1.367888867320109947e+00
7.254999999999999893e+00	1.347330952766284007e+00
7.264999999999999680e+00	1.323443421682150456e+00
7.275000000000000355e+00	1.298640312470056069e+00
7.285000000000000142e+00	1.275048706804111198e+00
7.294999999999999929e+00	1.254606042937914223e+00
7.304999999999999716e+00	1.238895096240310023e+00
7.315000000000000391e+00	1.229041002993036313e+00
7.325000000000000178e+00	1.225566232335055128e+00
7.334999999999999964e+00	1.228568946541026108e+00
7.344999999999999751e+00	1.237552535095149064e+00
7.355000000000000426e+00	1.251776376689784032e+00
7.365000000000000213e+00	1.270159454757280093e+00
7.375000000000000000e+00	1.291257731748983506e+00
7.384999999999999787e+00	1.313750495905618987e+00
7.395000000000000462e+00	1.336071310606370188e+00
7.405000000000000249e+00	1.356947044688681991e+00
7.415000000000000036e+00	1.375155378192325362e+00
7.424999999999999822e+00	1.389825386232430127e+00
7.434999999999999609e+00	1.400390153923301240e+00
7.445000000000000284e+00	1.406560707746159045e+00
7.455000000000000071e+00	1.408513795951777947e+00
7.464999999999999858e+00	1.406496325282444504e+00
7.474999999999999645e+00	1.401151231175563172e+00
7.485000000000000320e+00	1.393345599283461800e+00
7.495000000000000107e+00	1.383905379132170266e+00
7.504999999999999893e+00	1.373658774700133867e+00
7.514999999999999680e+00	1.363608854903471945e+00
7.525000000000000355e+00	1.354202689604691701e+00
7.535000000000000142e+00	1.346005754884347816e+00
7.544999999999999929e+00	1.339203853878684125e+00
7.554999999999999716e+00	1.333889777748450189e+00
7.565000000000000391e+00	1.329911176606574541e+00
7.575000000000000178e+00	1.326956055178156291e+00
7.584999999999999964e+00	1.324596435865654342e+00
7.594999999999999751e+00	1.322412278086912085e+00
7.605000000000000426e+00	1.319985767194635118e+00
7.615000000000000213e+00	1.316911811096391771e+00
7.625000000000000000e+00	1.312854770296199458e+00
7.634999999999999787e+00	1.307738471507359668e+00
7.645000000000000462e+00	1.301276290579932438e+00
7.655000000000000249e+00	1.293598743205146118e+00
7.665000000000000036e+00	1.284627786258136783e+00
7.674999999999999822e+00	1.274528860574274614e+00
7.684999999999999609e+00	1.263616914383869361e+00
7.695000000000000284e+00	1.252026039182518424e+00
7.705000000000000071e+00	1.240052031242290687e+00
7.714999999999999858e+00	1.227977436828666669e+00
7.724999999999999645e+00	1.215998858547233663e+00
7.735000000000000320e+00	1.204607306394796407e+00
7.745000000000000107e+00	1.193899152210338377e+00
7.754999999999999893e+00	1.184201953886292236e+00
7.764999999999999680e+00	1.175747796009252388e+00
7.775000000000000355e+00	1.168639084852387988e+00
7.785000000000000142e+00	1.163235338342927916e+00
7.794999999999999929e+00	1.159606593711514533e+00
7.804999999999999716e+00	1.157903064302430618e+00
7.815000000000000391e+00	1.158154535778668226e+00
7.825000000000000178e+00	1.160379045582672131e+00
7.834999999999999964e+00	1.164419380381195968e+00
7.844999999999999751e+00	1.170010057963160266e+00
7.855000000000000426e+00	1.176685765343592482e+00
7.865000000000000213e+00	1.183822154487307543e+00
7.875000000000000000e+00	1.190614505793177180e+00
7.884999999999999787e+00	1.196046341287195780e+00
7.895000000000000462e+00	1.199158043455480271e+00
7.905000000000000249e+00	1.198823979559958008e+00
7.915000000000000036e+00	1.193953351769496907e+00
7.924999999999999822e+00	1.183624957672464895e+00
7.935000000000000497e+00	1.167244835685300908e+00
7.945000000000000284e+00	1.144454099412176795e+00
7.955000000000000071e+00	1.115399917546063380e+00
7.964999999999999858e+00	1.080524270910620199e+00
7.974999999999999645e+00	1.040648289502509760e+00
7.985000000000000320e+00	9.969011125178670607e-01
7.995000000000000107e+00	9.506725468112703359e-01
8.005000000000000782e+00	9.035399500816142515e-01
8.015000000000000568e+00	8.568418363529364257e-01
8.025000000000000355e+00	8.119770902234675347e-01
8.035000000000000142e+00	7.699909666765510918e-01
8.045000000000001705e+00	7.316726642215113374e-01
8.055000000000001492e+00	6.975541427653734194e-01
8.065000000000001279e+00	6.677827363823587437e-01
8.075000000000001066e+00	6.424947854478655351e-01
8.085000000000000853e+00	6.214768265293998395e-01
8.095000000000000639e+00	6.045618020605296739e-01
8.105000000000000426e+00	5.916404437216074008e-01
8.115000000000000213e+00	5.826311408304726269e-01
8.125000000000001776e+00	5.776829263492992972e-01
8.135000000000001563e+00	5.770261783082547558e-01
8.145000000000001350e+00	5.809395144445481662e-01
8.155000000000001137e+00	5.896607980034870300e-01
8.165000000000000924e+00	6.033588896467909635e-01
8.175000000000000711e+00	6.219038653553199403e-01
8.185000000000000497e+00	6.450239774195558606e-01
8.195000000000000284e+00	6.718602627920116088e-01
8.205000000000000071e+00	7.012862479324509790e-01
8.215000000000001634e+00	7.317878232618132417e-01
8.225000000000001421e+00	7.614952970916680774e-01
8.235000000000001208e+00	7.884823507156192290e-01
8.245000000000000995e+00	8.108572931755720914e-01
8.255000000000000782e+00	8.269599811654511079e-01
8.265000000000000568e+00	8.353183671802824062e-01
8.275000000000000355e+00	8.353048858360643258e-01
8.285000000000000142e+00	8.266008648421188099e-01
8.295000000000001705e+00	8.096466762736274081e-01
8.305000000000001492e+00	7.855998134537890421e-01
8.315000000000001279e+00	7.560625012055012251e-01
8.325000000000001066e+00	7.231261422142120088e-01
8.335000000000000853e+00	6.890311721354824837e-01
8.345000000000000639e+00	6.561724826782442399e-01
8.355000000000000426e+00	6.266884281228556342e-01
8.365000000000000213e+00	6.024682261725525789e-01
8.375000000000001776e+00	5.848901207570158522e-01
8.385000000000001563e+00	5.748629117631843810e-01
8.395000000000001350e+00	5.726169763381754318e-01
8.405000000000001137e+00	5.777419607290019687e-01
8.415000000000000924e+00	5.892646441919071609e-01
8.425000000000000711e+00	6.059157191144642907e-01
8.435000000000000497e+00	6.259224214205243442e-01
8.445000000000000284e+00	6.473754448965435282e-01
8.455000000000000071e+00	6.683639896394626412e-01
8.465000000000001634e+00	6.871085788488220381e-01
8.475000000000001421e+00	7.021281974335337184e-01
8.485000000000001208e+00	7.123869427976032842e-01
8.495000000000000995e+00	7.172693005740262695e-01
8.505000000000000782e+00	7.167480777165476935e-01
8.515000000000000568e+00	7.113620756024651159e-01
8.525000000000000355e+00	7.020811693404905851e-01
8.535000000000000142e+00	6.902572285287815745e-01
8.545000000000001705e+00	6.775988526391443223e-01
8.555000000000001492e+00	6.658577031260165535e-01
8.565000000000001279e+00	6.567699191994100794e-01
8.575000000000001066e+00	6.519547198089654660e-01
8.585000000000000853e+00	6.527488435772152986e-01
8.595000000000000639e+00	6.601447349568392298e-01
8.605000000000000426e+00	6.744655671584003365e-01
8.615000000000000213e+00	6.957698577015296593e-01
8.625000000000001776e+00	7.235864176940507431e-01
8.635000000000001563e+00	7.569846433499674010e-01
8.645000000000001350e+00	7.946903088717455210e-01
8.655000000000001137e+00	8.351880214888514065e-01
8.665000000000000924e+00	8.768428021226059021e-01
8.675000000000000711e+00	9.178483765553491214e-01
8.685000000000000497e+00	9.565574434688073335e-01
8.695000000000000284e+00	9.915389904045315284e-01
8.705000000000001847e+00	1.021419784469604908e+00
8.715000000000001634e+00	1.045216797181748980e+00
8.725000000000001421e+00	1.062311557319182365e+00
8.735000000000001208e+00	1.072414113323982177e+00
8.745000000000000995e+00	1.075565717923666398e+00
8.755000000000000782e+00	1.072111809594682219e+00
8.765000000000000568e+00	1.062677391146812811e+00
8.775000000000000355e+00	1.048090747500196374e+00
8.785000000000000142e+00	1.029377536940490945e+00
8.795000000000001705e+00	1.007602952207272029e+00
8.805000000000001492e+00	9.840586460006465197e-01
8.815000000000001279e+00	9.597598092444726836e-01
8.825000000000001066e+00	9.359106442791511604e-01
8.835000000000000853e+00	9.136809267556620373e-01
8.845000000000000639e+00	8.939898746222290082e-01
8.855000000000000426e+00	8.777279143133172035e-01
8.865000000000000213e+00	8.656119799213762844e-01
8.875000000000001776e+00	8.581577571594684040e-01
8.885000000000001563e+00	8.556429180723187367e-01
8.895000000000001350e+00	8.580752806006222144e-01
8.905000000000001137e+00	8.651712304718545132e-01
8.915000000000000924e+00	8.763823458905489749e-01
8.925000000000000711e+00	8.908017979551979826e-01
8.935000000000000497e+00	9.073209916392460661e-01
8.945000000000000284e+00	9.247005203179282651e-01
8.955000000000001847e+00	9.415324763542483044e-01
8.965000000000001634e+00	9.563888917624867592e-01
8.975000000000001421e+00	9.679291822131570466e-01
8.985000000000001208e+00	9.749881531714419403e-01
8.995000000000000995e+00	9.766777597025153579e-01
9.005000000000000782e+00	9.723568123303568678e-01
9.015000000000000568e+00	9.617290474540713952e-01
9.025000000000000355e+00	9.448721766280357981e-01
9.035000000000000142e+00	9.221108750178181879e-01
9.045000000000001705e+00	8.941051749360215961e-01
9.055000000000001492e+00	8.616877038434450631e-01
9.065000000000001279e+00	8.259031947622895720e-01
9.075000000000001066e+00	7.878280645043068686e-01
9.085000000000000853e+00	7.486310085256996372e-01
9.095000000000000639e+00	7.094947315223900652e-01
9.105000000000000426e+00	6.717585229349880560e-01
9.115000000000000213e+00	6.363083742941373355e-01
9.125000000000001776e+00	6.041743388451720209e-01
9.135000000000001563e+00	5.763621133312822886e-01
9.145000000000001350e+00	5.537152207854575403e-01
9.155000000000001137e+00	5.368756401922433197e-01
9.165000000000000924e+00	5.264437470953469145e-01
9.175000000000000711e+00	5.228295144085465251e-01
9.185000000000000497e+00	5.261456726982871590e-01
9.195000000000000284e+00	5.364868443063899317e-01
9.205000000000001847e+00	5.536478368948128947e-01
9.215000000000001634e+00	5.773996049347658310e-01
9.225000000000001421e+00	6.072841477877455318e-01
9.235000000000001208e+00	6.427686461510284666e-01
9.245000000000000995e+00	6.833824314926180143e-01
9.255000000000000782e+00	7.283612921281406027e-01
9.265000000000000568e+00	7.771169195950649033e-01
9.275000000000000355e+00	8.289551816387684680e-01
9.285000000000000142e+00	8.832791495309101348e-01
9.295000000000001705e+00	9.393266033604388277e-01
9.305000000000001492e+00	9.962637758232462115e-01
9.315000000000001279e+00	1.053322212659499435e+00
9.325000000000001066e+00	1.109498106251342708e+00
9.335000000000000853e+00	1.163645411807141539e+00
9.345000000000000639e+00	1.214483475266119106e+00
9.355000000000000426e+00	1.260769071420759335e+00
9.365000000000000213e+00	1.301162358811476238e+00
9.375000000000001776e+00	1.334482131438603281e+00
9.385000000000001563e+00	1.359530530565353335e+00
9.395000000000001350e+00	1.375491948964840505e+00
9.405000000000001137e+00	1.381871307015309247e+00
9.415000000000000924e+00	1.378597426147789129e+00
9.425000000000000711e+00	1.366100076141089747e+00
9.435000000000000497e+00	1.344969451989105336e+00
9.445000000000000284e+00	1.316408728752916923e+00
9.455000000000001847e+00	1.281844234353984424e+00
9.465000000000001634e+00	1.242956617078358139e+00
9.475000000000001421e+00	1.201544131994033426e+00
9.485000000000001208e+00	1.159394401495484006e+00
9.495000000000000995e+00	1.118287575268798406e+00
9.505000000000000782e+00	1.079860927863153242e+00
9.515000000000000568e+00	1.045587810603555212e+00
9.525000000000000355e+00	1.016702836007651545e+00
9.535000000000000142e+00	9.942556831991045119e-01
9.545000000000001705e+00	9.789497653051574266e-01
9.555000000000001492e+00	9.712813450247123059e-01
9.565000000000001279e+00	9.714153820752737811e-01
9.575000000000001066e+00	9.792570550997069523e-01
9.585000000000000853e+00	9.943167617834636207e-01
9.595000000000000639e+00	1.015827058669079630e+00
9.605000000000000426e+00	1.042602222366312947e+00
9.615000000000000213e+00	1.073260235057955869e+00
9.625000000000001776e+00	1.106173622040892868e+00
9.635000000000001563e+00	1.139453961706470730e+00
9.645000000000001350e+00	1.171177976137794730e+00
9.655000000000001137e+00	1.199531185222838747e+00
9.665000000000000924e+00	1.222841949993204391e+00
9.675000000000000711e+00	1.239709219249898187e+00
9.685000000000000497e+00	1.248944697857421016e+00
9.695000000000000284e+00	1.249985804001509049e+00
9.705000000000001847e+00	1.242647404392186905e+00
9.715000000000001634e+00	1.227148292904123528e+00
9.725000000000001421e+00	1.204512921626196942e+00
9.735000000000001208e+00	1.175621165319295613e+00
9.745000000000000995e+00	1.141732831561278250e+00
9.755000000000000782e+00	1.104373865663332177e+00
9.765000000000000568e+00	1.065125468653648211e+00
9.775000000000000355e+00	1.025534753245512354e+00
9.785000000000000142e+00	9.870585052904258250e-01
9.795000000000001705e+00	9.511069410731110008e-01
9.805000000000001492e+00	9.188109372752487625e-01
9.815000000000001279e+00	8.911868327412687529e-01
9.825000000000001066e+00	8.690669149195614507e-01
9.835000000000000853e+00	8.531635953927216853e-01
9.845000000000000639e+00	8.439790734171458420e-01
9.855000000000000426e+00	8.418218655647025095e-01
9.865000000000000213e+00	8.470567692516008940e-01
9.875000000000001776e+00	8.595558548069299754e-01
9.885000000000001563e+00	8.790676122536896786e-01
9.895000000000001350e+00	9.050491045935831202e-01
9.905000000000001137e+00	9.366675983108273540e-01
9.915000000000000924e+00	9.727609975218669547e-01
9.925000000000000711e+00	1.011888197603359352e+00
9.935000000000000497e+00	1.052273652085321975e+00
9.945000000000000284e+00	1.092019340145414796e+00
9.955000000000001847e+00	1.129172778833108515e+00
9.965000000000001634e+00	1.161678086631390272e+00
9.975000000000001421e+00	1.187907055764910069e+00
9.985000000000001208e+00	1.206208403219205971e+00
9.995000000000000995e+00	1.215653559966484387e+00
