#Distance(Å)	RDF_tot
5.825000000000000178e+00	1.504800436904856209e+00
5.834999999999999964e+00	1.464270919506990731e+00
5.844999999999999751e+00	1.415103142788041168e+00
5.855000000000000426e+00	1.358411078450429077e+00
5.865000000000000213e+00	1.295805010595456830e+00
5.875000000000000000e+00	1.229048634623759462e+00
5.884999999999999787e+00	1.160013009935221273e+00
5.894999999999999574e+00	1.090805230127846137e+00
5.905000000000000249e+00	1.023178939763419226e+00
5.915000000000000036e+00	9.589928751152606567e-01
5.924999999999999822e+00	8.996869863172041182e-01
5.934999999999999609e+00	8.464631751172538854e-01
5.945000000000000284e+00	8.002292989768967635e-01
5.955000000000000071e+00	7.616188442236777600e-01
5.964999999999999858e+00	7.308964147490122354e-01
5.974999999999999645e+00	7.080854498515775086e-01
5.985000000000000320e+00	6.931295230053677869e-01
5.995000000000000107e+00	6.856960353634762306e-01
6.004999999999999893e+00	6.853969949556295571e-01
6.014999999999999680e+00	6.917990807763815253e-01
6.025000000000000355e+00	7.042003887174886900e-01
6.035000000000000142e+00	7.221383074605027819e-01
6.044999999999999929e+00	7.448150376283200202e-01
6.054999999999999716e+00	7.714061113848951212e-01
6.065000000000000391e+00	8.009282647299929003e-01
6.075000000000000178e+00	8.322993322106095881e-01
6.084999999999999964e+00	8.643529446435040953e-01
6.094999999999999751e+00	8.955587103461895015e-01
6.105000000000000426e+00	9.246038295801337625e-01
6.115000000000000213e+00	9.499115442928112163e-01
6.125000000000000000e+00	9.700957736257325159e-01
6.134999999999999787e+00	9.839645808257038162e-01
6.145000000000000462e+00	9.903982192502770454e-01
6.155000000000000249e+00	9.887682910059096830e-01
6.165000000000000036e+00	9.787545988510928385e-01
6.174999999999999822e+00	9.604191435406389532e-01
6.184999999999999609e+00	9.344625807899842318e-01
6.195000000000000284e+00	9.017000736400020422e-01
6.205000000000000071e+00	8.634664346917300115e-01
6.214999999999999858e+00	8.211537767620963324e-01
6.224999999999999645e+00	7.763868181872360941e-01
6.235000000000000320e+00	7.307593877162287255e-01
6.245000000000000107e+00	6.857120847101632055e-01
6.254999999999999893e+00	6.425613294684485721e-01
6.264999999999999680e+00	6.023358945718984003e-01
6.275000000000000355e+00	5.657792972357793548e-01
6.285000000000000142e+00	5.332681143031110516e-01
6.294999999999999929e+00	5.051026728214842443e-01
6.304999999999999716e+00	4.812634402563682468e-01
6.315000000000000391e+00	4.615469582674871507e-01
6.325000000000000178e+00	4.458495350565164772e-01
6.334999999999999964e+00	4.340013933987145744e-01
6.344999999999999751e+00	4.259639764298746023e-01
6.355000000000000426e+00	4.217611865474533706e-01
6.365000000000000213e+00	4.215544029558305761e-01
6.375000000000000000e+00	4.255585169181593796e-01
6.384999999999999787e+00	4.340864803052734699e-01
6.395000000000000462e+00	4.474604746089817509e-01
6.405000000000000249e+00	4.659528571585911383e-01
6.415000000000000036e+00	4.897810163927656113e-01
6.424999999999999822e+00	5.189243571241087816e-01
6.434999999999999609e+00	5.531609500165020066e-01
6.445000000000000284e+00	5.920912848012984675e-01
6.455000000000000071e+00	6.351279571710125582e-01
6.464999999999999858e+00	6.815759365576963269e-01
6.474999999999999645e+00	7.304920526956115712e-01
6.485000000000000320e+00	7.809326171934396488e-01
6.495000000000000107e+00	8.320143891246644108e-01
6.504999999999999893e+00	8.828579990462909199e-01
6.514999999999999680e+00	9.327808774657664337e-01
6.525000000000000355e+00	9.811726480118539984e-01
6.535000000000000142e+00	1.027645461608904576e+00
6.544999999999999929e+00	1.071879646571229694e+00
6.554999999999999716e+00	1.113662073442506895e+00
6.565000000000000391e+00	1.152800959673084824e+00
6.575000000000000178e+00	1.189065082833886233e+00
6.584999999999999964e+00	1.222145103906480568e+00
6.594999999999999751e+00	1.251567194634498170e+00
6.605000000000000426e+00	1.276745205541772288e+00
6.615000000000000213e+00	1.297016164327485122e+00
6.625000000000000000e+00	1.311452815033248509e+00
6.634999999999999787e+00	1.319383476283675138e+00
6.645000000000000462e+00	1.319961006076399324e+00
6.655000000000000249e+00	1.312581352031136683e+00
6.665000000000000036e+00	1.296852906387682802e+00
6.674999999999999822e+00	1.272667593592577973e+00
6.684999999999999609e+00	1.240240015595018175e+00
6.695000000000000284e+00	1.200098609092765001e+00
6.705000000000000071e+00	1.153201241787531250e+00
6.714999999999999858e+00	1.100597226507046278e+00
6.724999999999999645e+00	1.043695821867663742e+00
6.735000000000000320e+00	9.839473711947066548e-01
6.745000000000000107e+00	9.229003581745278684e-01
6.754999999999999893e+00	8.621188336424135956e-01
6.764999999999999680e+00	8.030284926607375029e-01
6.775000000000000355e+00	7.468731026427954944e-01
6.785000000000000142e+00	6.946972262069528448e-01
6.794999999999999929e+00	6.473218547498722497e-01
6.804999999999999716e+00	6.053791345903066778e-01
6.815000000000000391e+00	5.692585343786769059e-01
6.825000000000000178e+00	5.391756867044155133e-01
6.834999999999999964e+00	5.151444584401932980e-01
6.844999999999999751e+00	4.969929081096456924e-01
6.855000000000000426e+00	4.846090820090516171e-01
6.865000000000000213e+00	4.776651822690086147e-01
6.875000000000000000e+00	4.759684531510207095e-01
6.884999999999999787e+00	4.792718898181241305e-01
6.895000000000000462e+00	4.875134368264010809e-01
6.905000000000000249e+00	5.006761596922837398e-01
6.915000000000000036e+00	5.189626011013891427e-01
6.924999999999999822e+00	5.424043972866927632e-01
6.934999999999999609e+00	5.713068797273134214e-01
6.945000000000000284e+00	6.059176135319721546e-01
6.955000000000000071e+00	6.464570411978135533e-01
6.964999999999999858e+00	6.930815112332936456e-01
6.974999999999999645e+00	7.457460248308658279e-01
6.985000000000000320e+00	8.042577090884907021e-01
6.995000000000000107e+00	8.681353123860209298e-01
7.004999999999999893e+00	9.367013405430899553e-01
7.014999999999999680e+00	1.009068742696333176e+00
7.025000000000000355e+00	1.084160508820389834e+00
7.035000000000000142e+00	1.160937948569823464e+00
7.044999999999999929e+00	1.238258899721647710e+00
7.054999999999999716e+00	1.314865939817714047e+00
7.065000000000000391e+00	1.389780103439000047e+00
7.075000000000000178e+00	1.462055281747635993e+00
7.084999999999999964e+00	1.530871429407340001e+00
7.094999999999999751e+00	1.595564982903153295e+00
7.105000000000000426e+00	1.655530355041805679e+00
7.115000000000000213e+00	1.710218514490632113e+00
7.125000000000000000e+00	1.759191797943040037e+00
7.134999999999999787e+00	1.801885223084118470e+00
7.145000000000000462e+00	1.837821761501338358e+00
7.155000000000000249e+00	1.866476130927347432e+00
7.165000000000000036e+00	1.887396269053819520e+00
7.174999999999999822e+00	1.900211146729791967e+00
7.184999999999999609e+00	1.904743541913643368e+00
7.195000000000000284e+00	1.900909229096559239e+00
7.205000000000000071e+00	1.888952538408816828e+00
7.214999999999999858e+00	1.869289763441183139e+00
7.224999999999999645e+00	1.842582492516776860e+00
7.235000000000000320e+00	1.809781552005481409e+00
7.245000000000000107e+00	1.771821276569379711e+00
7.254999999999999893e+00	1.729757334530522828e+00
7.264999999999999680e+00	1.684545481478454843e+00
7.275000000000000355e+00	1.637053586082670043e+00
7.285000000000000142e+00	1.588141208696412399e+00
7.294999999999999929e+00	1.538129800028966487e+00
7.304999999999999716e+00	1.487473453104449783e+00
7.315000000000000391e+00	1.436349635422836002e+00
7.325000000000000178e+00	1.384967965476656238e+00
7.334999999999999964e+00	1.333450591758301718e+00
7.344999999999999751e+00	1.281962820360415645e+00
7.355000000000000426e+00	1.230835557920738843e+00
7.365000000000000213e+00	1.180497108169255682e+00
7.375000000000000000e+00	1.131538792163635732e+00
7.384999999999999787e+00	1.084830073203505663e+00
7.395000000000000462e+00	1.041159294265429969e+00
7.405000000000000249e+00	1.001469258028060638e+00
7.415000000000000036e+00	9.666319029214296421e-01
7.424999999999999822e+00	9.373591404221042200e-01
7.434999999999999609e+00	9.144428144107669132e-01
7.445000000000000284e+00	8.983373628389413890e-01
7.455000000000000071e+00	8.892770645793655060e-01
7.464999999999999858e+00	8.872715417568717289e-01
7.474999999999999645e+00	8.921882848432212132e-01
7.485000000000000320e+00	9.035620938969769478e-01
7.495000000000000107e+00	9.208614608375513821e-01
7.504999999999999893e+00	9.433384884092409495e-01
7.514999999999999680e+00	9.701356256472400963e-01
7.525000000000000355e+00	1.000306267584167408e+00
7.535000000000000142e+00	1.033146503509939862e+00
7.544999999999999929e+00	1.067609583226319270e+00
7.554999999999999716e+00	1.102889817963089492e+00
7.565000000000000391e+00	1.138233190950879825e+00
7.575000000000000178e+00	1.173010328388369938e+00
7.584999999999999964e+00	1.206646878401657075e+00
7.594999999999999751e+00	1.238683201032957815e+00
7.605000000000000426e+00	1.268753484088501082e+00
7.615000000000000213e+00	1.296389332143891959e+00
7.625000000000000000e+00	1.321227500219307016e+00
7.634999999999999787e+00	1.342707885038425974e+00
7.645000000000000462e+00	1.360293657888571595e+00
7.655000000000000249e+00	1.373243869514961357e+00
7.665000000000000036e+00	1.380904909047696361e+00
7.674999999999999822e+00	1.382398097597812958e+00
7.684999999999999609e+00	1.377005491361156686e+00
7.695000000000000284e+00	1.364033700656924086e+00
7.705000000000000071e+00	1.343033971549961958e+00
7.714999999999999858e+00	1.313792005241681826e+00
7.724999999999999645e+00	1.276411286600285910e+00
7.735000000000000320e+00	1.231342267781790234e+00
7.745000000000000107e+00	1.179448734833574708e+00
7.754999999999999893e+00	1.121908575571846534e+00
7.764999999999999680e+00	1.060209306533330009e+00
7.775000000000000355e+00	9.959347558077207285e-01
7.785000000000000142e+00	9.308556788655093506e-01
7.794999999999999929e+00	8.667077647215631897e-01
7.804999999999999716e+00	8.051447168059224779e-01
7.815000000000000391e+00	7.475720137644178420e-01
7.825000000000000178e+00	6.951427592572984038e-01
7.834999999999999964e+00	6.486983513753045161e-01
7.844999999999999751e+00	6.087923062114108941e-01
7.855000000000000426e+00	5.756224571844670290e-01
7.865000000000000213e+00	5.491500067274402985e-01
7.875000000000000000e+00	5.291279881868918844e-01
7.884999999999999787e+00	5.150846114371383511e-01
7.895000000000000462e+00	5.063835244207404163e-01
7.905000000000000249e+00	5.026272986779047880e-01
7.915000000000000036e+00	5.030961776867943769e-01
7.924999999999999822e+00	5.072174589113258580e-01
7.935000000000000497e+00	5.144155984900768974e-01
7.945000000000000284e+00	5.241831683128455044e-01
7.955000000000000071e+00	5.361716331033185012e-01
7.964999999999999858e+00	5.499320097921434058e-01
7.974999999999999645e+00	5.651423471649678065e-01
7.985000000000000320e+00	5.814528194555086404e-01
7.995000000000000107e+00	5.984697846261936016e-01
8.005000000000000782e+00	6.158769109629175231e-01
8.015000000000000568e+00	6.332992462483917340e-01
8.025000000000000355e+00	6.503434509539337549e-01
8.035000000000000142e+00	6.667531562524596778e-01
8.045000000000001705e+00	6.821321280330547854e-01
8.055000000000001492e+00	6.962689549693767965e-01
8.065000000000001279e+00	7.090705412920751405e-01
8.075000000000001066e+00	7.204063881177296125e-01
8.085000000000000853e+00	7.303234905680286992e-01
8.095000000000000639e+00	7.389716309188608667e-01
8.105000000000000426e+00	7.465580778736913281e-01
8.115000000000000213e+00	7.533663381936115400e-01
8.125000000000001776e+00	7.596356067578184934e-01
8.135000000000001563e+00	7.656657809784017665e-01
8.145000000000001350e+00	7.716706653401191884e-01
8.155000000000001137e+00	7.778033284973354666e-01
8.165000000000000924e+00	7.841547093732504914e-01
8.175000000000000711e+00	7.906724481973215202e-01
8.185000000000000497e+00	7.972335077549951299e-01
8.195000000000000284e+00	8.036614913391523229e-01
8.205000000000000071e+00	8.096665213580429565e-01
8.215000000000001634e+00	8.149706804582850239e-01
8.225000000000001421e+00	8.193249266095210537e-01
8.235000000000001208e+00	8.224955297747529315e-01
8.245000000000000995e+00	8.244229366237040280e-01
8.255000000000000782e+00	8.250005743663452185e-01
8.265000000000000568e+00	8.242596000463190409e-01
8.275000000000000355e+00	8.223176520857887750e-01
8.285000000000000142e+00	8.194372624563013296e-01
8.295000000000001705e+00	8.158284715511627816e-01
8.305000000000001492e+00	8.118805388110774679e-01
8.315000000000001279e+00	8.079067353523318173e-01
8.325000000000001066e+00	8.041922335531032084e-01
8.335000000000000853e+00	8.010710989444499441e-01
8.345000000000000639e+00	7.988507790895149618e-01
8.355000000000000426e+00	7.977068669678226698e-01
8.365000000000000213e+00	7.977682917234940607e-01
8.375000000000001776e+00	7.991684837728995072e-01
8.385000000000001563e+00	8.020347574897580545e-01
8.395000000000001350e+00	8.063810521361469696e-01
8.405000000000001137e+00	8.122084341804569618e-01
8.415000000000000924e+00	8.196107762553949128e-01
8.425000000000000711e+00	8.285666946704316471e-01
8.435000000000000497e+00	8.390756584896652548e-01
8.445000000000000284e+00	8.511033874767695018e-01
8.455000000000000071e+00	8.645747434177050161e-01
8.465000000000001634e+00	8.794066338133428307e-01
8.475000000000001421e+00	8.954202303059846102e-01
8.485000000000001208e+00	9.123200875723738168e-01
8.495000000000000995e+00	9.298378493093275576e-01
8.505000000000000782e+00	9.475132632073797190e-01
8.515000000000000568e+00	9.649483125172731990e-01
8.525000000000000355e+00	9.815595390597415815e-01
8.535000000000000142e+00	9.968942615408530328e-01
8.545000000000001705e+00	1.010488348629050126e+00
8.555000000000001492e+00	1.021870971467588429e+00
8.565000000000001279e+00	1.030650961112838049e+00
8.575000000000001066e+00	1.036473132582604428e+00
8.585000000000000853e+00	1.039090313348698613e+00
8.595000000000000639e+00	1.038400098445955599e+00
8.605000000000000426e+00	1.034314938718864818e+00
8.615000000000000213e+00	1.026932311615199156e+00
8.625000000000001776e+00	1.016321943681299134e+00
8.635000000000001563e+00	1.002736879627557309e+00
8.645000000000001350e+00	9.864541834646197715e-01
8.655000000000001137e+00	9.679351971125914611e-01
8.665000000000000924e+00	9.476270836952747079e-01
8.675000000000000711e+00	9.261472421807037669e-01
8.685000000000000497e+00	9.041633409409512989e-01
8.695000000000000284e+00	8.823806128039113350e-01
8.705000000000001847e+00	8.615294493112034546e-01
8.715000000000001634e+00	8.423538354459960686e-01
8.725000000000001421e+00	8.255250673711900244e-01
8.735000000000001208e+00	8.116951539313875807e-01
8.745000000000000995e+00	8.013219486981859596e-01
8.755000000000000782e+00	7.947526019895829741e-01
8.765000000000000568e+00	7.921786970831077301e-01
8.775000000000000355e+00	7.935865497481349173e-01
8.785000000000000142e+00	7.988781663904944708e-01
8.795000000000001705e+00	8.076975241696896513e-01
8.805000000000001492e+00	8.195795498904002718e-01
8.815000000000001279e+00	8.340188786886186811e-01
8.825000000000001066e+00	8.503646902240813432e-01
8.835000000000000853e+00	8.678232861869118464e-01
8.845000000000000639e+00	8.856519120820520730e-01
8.855000000000000426e+00	9.030463728355436759e-01
8.865000000000000213e+00	9.192397775393471582e-01
8.875000000000001776e+00	9.335061856691034832e-01
8.885000000000001563e+00	9.451646972832072890e-01
8.895000000000001350e+00	9.535143380062646168e-01
8.905000000000001137e+00	9.581464911913821769e-01
8.915000000000000924e+00	9.586830007757235483e-01
8.925000000000000711e+00	9.549924606426882789e-01
8.935000000000000497e+00	9.472186669389074387e-01
8.945000000000000284e+00	9.355649321169001720e-01
8.955000000000001847e+00	9.204808398463458774e-01
8.965000000000001634e+00	9.027400296249461498e-01
8.975000000000001421e+00	8.831672856778286507e-01
8.985000000000001208e+00	8.627458475557598927e-01
8.995000000000000995e+00	8.425233416586603852e-01
9.005000000000000782e+00	8.235855139482558540e-01
9.015000000000000568e+00	8.069302490780382309e-01
9.025000000000000355e+00	7.933765209610255109e-01
9.035000000000000142e+00	7.837286548950349596e-01
9.045000000000001705e+00	7.785284212332511666e-01
9.055000000000001492e+00	7.781150499841236190e-01
9.065000000000001279e+00	7.826692778602909462e-01
9.075000000000001066e+00	7.920983785738104910e-01
9.085000000000000853e+00	8.062050330280835508e-01
9.095000000000000639e+00	8.246610863644843192e-01
9.105000000000000426e+00	8.469481634719471241e-01
9.115000000000000213e+00	8.725437502280503077e-01
9.125000000000001776e+00	9.007733727291074022e-01
9.135000000000001563e+00	9.309947565851326434e-01
9.145000000000001350e+00	9.624103985041412290e-01
9.155000000000001137e+00	9.942439998861665185e-01
9.165000000000000924e+00	1.025666010377080051e+00
9.175000000000000711e+00	1.055827787466769419e+00
9.185000000000000497e+00	1.083897815695247235e+00
9.195000000000000284e+00	1.108988925484070132e+00
9.205000000000001847e+00	1.130232754324420608e+00
9.215000000000001634e+00	1.146886905639483922e+00
9.225000000000001421e+00	1.158169073007842664e+00
9.235000000000001208e+00	1.163528772043321835e+00
9.245000000000000995e+00	1.162553567927458564e+00
9.255000000000000782e+00	1.155057674825711533e+00
9.265000000000000568e+00	1.141016106330373203e+00
9.275000000000000355e+00	1.120721674775550403e+00
9.285000000000000142e+00	1.094858561419979059e+00
9.295000000000001705e+00	1.063940161330969580e+00
9.305000000000001492e+00	1.029030424419617562e+00
9.315000000000001279e+00	9.912654896285764128e-01
9.325000000000001066e+00	9.518631424374923711e-01
9.335000000000000853e+00	9.121827468370407033e-01
9.345000000000000639e+00	8.733563725124157129e-01
9.355000000000000426e+00	8.366534301544372720e-01
9.365000000000000213e+00	8.030869392991243361e-01
9.375000000000001776e+00	7.736110941083395032e-01
9.385000000000001563e+00	7.489625261443153548e-01
9.395000000000001350e+00	7.297527122692309964e-01
9.405000000000001137e+00	7.165192116626880603e-01
9.415000000000000924e+00	7.095597474359243151e-01
9.425000000000000711e+00	7.092040629185054623e-01
9.435000000000000497e+00	7.156707033570676169e-01
9.445000000000000284e+00	7.291563224796854259e-01
9.455000000000001847e+00	7.497582065395624884e-01
9.465000000000001634e+00	7.774987954119740863e-01
9.475000000000001421e+00	8.122290266598231057e-01
9.485000000000001208e+00	8.536706253040599046e-01
9.495000000000000995e+00	9.011935286741480367e-01
9.505000000000000782e+00	9.540167482340338179e-01
9.515000000000000568e+00	1.010907629561208720e+00
9.525000000000000355e+00	1.070401900127047501e+00
9.535000000000000142e+00	1.130745472108178440e+00
9.545000000000001705e+00	1.189950337472114539e+00
9.555000000000001492e+00	1.246041375356658376e+00
9.565000000000001279e+00	1.297019805080629862e+00
9.575000000000001066e+00	1.340990013957775062e+00
9.585000000000000853e+00	1.376400430116341278e+00
9.595000000000000639e+00	1.402065281700374255e+00
9.605000000000000426e+00	1.417333646857013907e+00
9.615000000000000213e+00	1.421991534002025270e+00
9.625000000000001776e+00	1.416425520593353360e+00
9.635000000000001563e+00	1.401471807662473257e+00
9.645000000000001350e+00	1.378274187570490472e+00
9.655000000000001137e+00	1.348355906534246973e+00
9.665000000000000924e+00	1.313345146675640729e+00
9.675000000000000711e+00	1.274906388235688581e+00
9.685000000000000497e+00	1.234724020499775143e+00
9.695000000000000284e+00	1.194184063978383836e+00
9.705000000000001847e+00	1.154491073762687448e+00
9.715000000000001634e+00	1.116573304153027024e+00
9.725000000000001421e+00	1.081026894962408669e+00
9.735000000000001208e+00	1.048220187612444843e+00
9.745000000000000995e+00	1.018286041322749469e+00
9.755000000000000782e+00	9.911292347247163681e-01
9.765000000000000568e+00	9.665288804452558669e-01
9.775000000000000355e+00	9.441715858347008439e-01
9.785000000000000142e+00	9.236828737090675423e-01
9.795000000000001705e+00	9.047288589779384216e-01
9.805000000000001492e+00	8.869635486242120059e-01
9.815000000000001279e+00	8.701309139040847018e-01
9.825000000000001066e+00	8.540485747102796177e-01
9.835000000000000853e+00	8.386405056868037056e-01
9.845000000000000639e+00	8.238215197444783700e-01
9.855000000000000426e+00	8.096215798247113904e-01
9.865000000000000213e+00	7.961102075663311073e-01
9.875000000000001776e+00	7.834293437273214256e-01
9.885000000000001563e+00	7.717030464620877606e-01
9.895000000000001350e+00	7.609776543342234856e-01
9.905000000000001137e+00	7.516031529827427171e-01
9.915000000000000924e+00	7.435276662189335140e-01
9.925000000000000711e+00	7.367358347573995658e-01
9.935000000000000497e+00	7.312361102856906880e-01
9.945000000000000284e+00	7.268990794469083472e-01
9.955000000000001847e+00	7.236968700509440744e-01
9.965000000000001634e+00	7.214066003189996135e-01
9.975000000000001421e+00	7.198965645279071790e-01
9.985000000000001208e+00	7.189474399626527568e-01
9.995000000000000995e+00	7.185359283285291943e-01
